book_id,title,author,edition,cost,status,released_date
3635.0,Gratitude: Affirming the Good Things in Life,Melody Beattie,2000,230.0,Available,9/16/1972
3636.0,The Mastery of Love: A Practical Guide to the Art of Relationship: A Toltec Wisdom Book,Miguel Ruiz,1999,623.0,Available,8/11/1972
3637.0,The Patient,Michael Palmer,2000,1220.0,Available,8/1/1923
3638.0,Unnatural Exposure,Cornwell Patricia,0,1966.0,Available,9/22/1922
3639.0,Disgrace,J. M. Coetzee,2000,154.0,Available,11/1/1995
3640.0,Der Strand,Alex Garland,2000,225.0,Available,8/27/1942
3641.0,Irresistible Impulse,Robert K. Tanenbaum,1998,3753.0,Available,7/21/1914
3642.0,Life Penalty,Joy Fielding,1994,3.0,Available,1/27/2003
3643.0,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,2000,,Available,6/28/2010
3644.0,Picture Palace: A Novel,Paul Theroux,1978,700.0,Available,12/25/1942
3645.0,Der PferdeflÃ?Â¼sterer.,Nicholas Evans,1997,3292.0,Available,12/27/1982
3646.0,Bed ; Breakfast,Lois Battle,1997,1195.0,Available,8/21/2019
3647.0,The Way of the Apprentice (Star Wars: Jedi Quest,Margret Rey,1998,191.0,Available,8/27/1980
3648.0,Pandora : New Tales of the Vampires,ANNE RICE,1998,131.0,Available,1/16/1944
3649.0,The Matarese Countdown,Robert Ludlum,1997,193.0,Available,8/27/1905
3650.0,FLOOD TIDE,Clive Cussler,1997,17.0,Available,1/27/1904
3651.0,A Thief of Time (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1990,5830.0,Available,1/12/1907
3652.0,Shakespeare on Love: Quotations from the Plays and Poems,William Shakespeare,1991,372.0,Available,2/19/2020
3653.0,The Way to Freedom: Core Teachings of Tibetan Buddhism,Bstan-Dzin-Rgya-Mtsho,1994,24.0,Available,3/11/1928
3654.0,Dream Fish and Road Trips: Fly Fishing Tales from Alaska,Margret Rey,1998,1630.0,Available,4/27/1950
3655.0,Dreams of Dead Womens Handbags,Shena Mackay,0,473.0,Available,10/16/1941
3656.0,Canon bang bang,J. M O'Neill,1991,832.0,Available,3/4/2014
3657.0,100 Great Fantasy Short,Margret Rey,1998,20.0,Available,3/17/1994
3658.0,Slammerkin,Emma Donoghue,2001,62.0,Available,10/22/1945
3659.0,Picture Maker,Penina Keen Spinka,2002,670.0,Available,6/26/1941
3660.0,The King Must Die,Mary Renault,1988,1175.0,Available,9/1/1967
3661.0,La Part manquante,Christian Bobin,1994,361.0,Available,3/26/1972
3662.0,La LumiÃ?Â¨re du monde,Christian Bobin,2003,1715.0,Available,4/1/1969
3663.0,Le scaphandre et le papillon,Jean-Dominique Bauby,1997,3770.0,Available,8/28/1947
3664.0,Comme un roman,Daniel Pennac,1995,340.0,Available,10/11/2000
3665.0,Le Dictateur et le hamac,Daniel Pennac,2003,1930.0,Available,3/5/1966
3666.0,Le Rocher de Tanios,Amin Maalouf,1996,154.0,Available,5/1/1991
3667.0,The Autobiography of Miss Jane Pittman,ERNEST J. GAINES,1982,59.0,Available,7/12/1980
3668.0,The Seven Songs of Merlin (Lost Years of Merlin,Margret Rey,1998,5618.0,Available,8/1/1964
3669.0,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,755.0,Available,3/31/2015
3670.0,Dragondrums (Harper Hall Trilogy),Anne McCaffrey,1996,2740.0,Available,8/29/2000
3671.0,Out of Africa,Isak Dinesen,1972,19.0,Available,7/6/1905
3672.0,It Was a Dark and Stormy Night,Janet Ahlberg,1998,412.0,Available,6/6/2020
3673.0,Poderes extraordinarios,Joseph Finder,1998,682.0,Available,11/20/1903
3674.0,The Face,Dan McNeill,1998,44.0,Available,12/24/1907
3675.0,Step-By-Step Tai Chi,Master Lam Kam-Chuen,1994,281.0,Available,2/12/1959
3676.0,Small Town,Lawrence Block,2003,716.0,Available,3/14/1951
3677.0,The First Counsel,Brad Meltzer,2001,57.0,Available,11/16/1955
3678.0,Middlemarch (Wadsworth Series in Mass Communication),George Eliot,1996,38.0,Available,5/31/1931
3679.0,En LA Boca Del Dragon,Ken Follett,2002,4.0,Available,7/31/1963
3680.0,Dead Run,Erica Spindler,2003,814.0,Available,3/27/1930
3681.0,A Sense of Where You Are : Bill Bradley at Princeton,John McPhee,1999,12426.0,Available,8/9/1937
3682.0,The Diary of a Teenage Girl: An Account in Words and Pictures,Phoebe Gloeckner,2002,415.0,Available,8/30/1979
3683.0,Boy in the Water,Stephen Dobyns,1999,,Available,10/27/2019
3684.0,Kushiel's Avatar (Kushiel's Legacy),Jacqueline Carey,2003,390.0,Available,2/26/2006
3685.0,Kushiel's Chosen (Kushiel's Legacy),Jacqueline Carey,2002,668.0,Available,1/1/1956
3686.0,Kushiel's Dart,Jacqueline Carey,2002,285.0,Available,5/15/2000
3687.0,Heir to the Shadows (The Black Jewels Trilogy,Margret Rey,1998,2641.0,Available,2/15/1962
3688.0,Daughter of the Blood (Black Jewels Trilogy),Anne Bishop,1998,997.0,Available,1/30/1994
3689.0,Queen of the Darkness (Black Jewels Trilogy),Anne Bishop,2000,30.0,Available,7/9/1972
3690.0,Remains of the Day,Kazuo Ishiguro,0,1266.0,Available,8/26/1959
3691.0,Cane River,Lalita Tademy,2001,1380.0,Available,7/17/1999
3692.0,The Ice House,Minette Walters,1995,1158.0,Available,6/27/1954
3693.0,The Mentor,R. A. Forster,1998,29.0,Available,3/24/1938
3694.0,Cloud Mountain,Aimee Liu,1998,935.0,Available,3/12/1913
3695.0,Adventures of a Scottish Heiress,Cathy Maxwell,2003,3872.0,Available,1/15/1989
3696.0,The Lady in Question,Victoria Alexander,2003,361.0,Available,11/18/1902
3697.0,The Happiest Baby on the Block : The New Way to Calm Crying and Help Your Baby Sleep Longer,Harvey Karp,2002,3939.0,Available,12/31/1900
3698.0,Girls of the Summer,Barbara Bretton,2003,977.0,Available,5/10/1957
3699.0,Historical Whodunits,Mike Ed Ashley,0,23.0,Available,7/22/1935
3700.0,King Lear,William Shakespeare,1999,112.0,Available,6/19/2011
3701.0,Gun Monkeys,VICTOR GISCHLER,2003,30.0,Available,11/12/1977
3702.0,AGE OF INNOCENCE (MOVIE TIE-IN),Edith Wharton,1993,1024.0,Available,8/1/1916
3703.0,Sherlock Holmes vs. Dracula,Loren Estleman,2000,1073.0,Available,9/10/1912
3704.0,The Surgeon,TESS GERRITSEN,2002,1608.0,Available,5/20/1971
3705.0,The Church of Dead Girls,Stephen Dobyns,2001,45.0,Available,8/1/1923
3706.0,Buck Fever (A Blanco County,Margret Rey,1998,466.0,Available,8/1/1925
3707.0,Muckraking:  Three Landmark Articles,Fitzpatrick,1994,599.0,Available,7/7/1912
3708.0,20 Years of Censored News,Carl Jensen,1997,,Available,5/7/1976
3709.0,History of News: From the Drum to the Satellite,Mitchell Stephens,1989,816.0,Available,4/24/1972
3710.0,A Reporter's Life,Walter Cronkite,1997,7664.0,Available,8/14/2002
3711.0,News Is a Verb: Journalism at the End of the Twentieth Century (Library of Contemporary Thought),Pete Hamill,1998,28.0,Available,8/13/2008
3712.0,Deadlines and Datelines,Dan Rather,2000,72.0,Available,12/23/1926
3713.0,Drudge Manifesto,Matt Drudge,2000,568.0,Available,2/1/1918
3714.0,Tombley's Walk,Crosland Brown,1991,1129.0,Available,11/10/1964
3715.0,The Last Innocent Man,PHILLIP M. MARGOLIN,1995,741.0,Available,10/27/1910
3716.0,I'm Ok-You're Ok,Thomas Harris,2004,12.0,Available,2/10/1959
3717.0,Basket Case,Carl Hiaasen,2003,2147.0,Available,3/28/1963
3718.0,Where Echoes Live,Marcia Muller,1992,2589.0,Available,8/28/1903
3719.0,Outfoxed,Rita Mae Brown,2000,10.0,Available,11/21/1972
3720.0,Chancellor Manuscript,Robert Ludlum,1981,264.0,Available,11/4/1945
3721.0,Too Good to Be True,Kasey Michaels,2001,909.0,Available,8/21/1944
3722.0,Lord of the Dance (The Passover Trilogy),Andrew M. Greeley,1984,6959.0,Available,6/11/1944
3723.0,The Peculiar Memories of Thomas Penman,Bruce Robinson,2000,215.0,Available,12/13/1994
3724.0,To Bury the Dead,Craig Spector,2000,6.0,Available,10/4/1972
3725.0,Holes,LOUIS SACHAR,2003,12.0,Available,4/16/2021
3726.0,Presumed Innocent,Scott Turow,1989,903.0,Available,2/11/1960
3727.0,The Poet,Michael Connelly,1997,1635.0,Available,11/7/2012
3728.0,2nd Chance,James Patterson,2003,3.0,Available,11/11/1905
3729.0,The ABYSS,Orson Scott Card,1989,20.0,Available,12/6/1942
3730.0,The Midnight Club,James Patterson,1999,13.0,Available,7/17/2020
3731.0,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1984,194.0,Available,11/16/1961
3732.0,The Indian in the Cupboard (rack) (Indian in the Cupboard),Lynne Reid Banks,1995,5410.0,Available,12/30/1945
3733.0,Uh-Oh: Some Observations from Both Sides of the Refrigerator Door,Robert Fulghum,1991,51.0,Available,8/31/1916
3734.0,It Was on Fire When I Lay Down on It,Robert Fulghum,1989,371.0,Available,1/21/2008
3735.0,All I Really Need to Know I Learned in Kindergarten: Uncommon Thoughts on Common Things,Robert Fulghum,1988,1216.0,Available,2/6/1984
3736.0,God Save the Child,Robert B. Parker,1994,6.0,Available,10/4/2007
3737.0,One Hungry Monster,Susan H Okeefe,0,4056.0,Available,10/10/1904
3738.0,Pleading Guilty,Scott Turow,1994,682.0,Available,4/24/1907
3739.0,Midsummer Nights Dream,William Shakespeare,1984,123.0,Available,10/3/1901
3740.0,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,3088.0,Available,1/3/1973
3741.0,Uh-Oh: Some Observations from Both Sides of the Refrigerator Door,Robert Fulghum,1993,479.0,Available,5/8/1912
3742.0,The Complete Plays: The Ruffain on the Stair,Margret Rey,1998,2351.0,Available,9/20/1975
3743.0,Respect for Acting,Uta  Hagen,1973,3593.0,Available,6/10/1949
3744.0,4 Blondes,Candace Bushnell,2002,1532.0,Available,4/13/2021
3745.0,Second Foundation (Foundation Novels (Paperback)),Isaac Asimov,1983,66.0,Available,2/2/1954
3746.0,Foundation (Foundation Novels (Paperback)),Isaac Asimov,1983,249.0,Available,1/22/1911
3747.0,Foundation and Empire (Foundation Novels (Paperback)),Isaac Asimov,1983,5673.0,Available,10/5/1970
3748.0,Night,Elie Wiesel,1982,5788.0,Available,4/21/2008
3749.0,The Curse of the Pharaohs,Elizabeth Peters,1988,70.0,Available,2/17/1995
3750.0,The Dewey Decimal System of Love,Josephine Carr,2003,2464.0,Available,4/11/2012
3751.0,Gravelight,Marion Zimmer Bradley,1997,2766.0,Available,12/15/1973
3752.0,Circus,Allistair MacLean,1976,10.0,Available,11/24/1919
3753.0,Jaws,Peter Benchley,1991,,Available,4/17/2001
3754.0,The Hound of the Baskervilles,Sir Arthur Conan Doyle,1993,70.0,Available,9/20/1977
3755.0,Seduction in Death,J. D. Robb,2001,2169.0,Available,11/5/1987
3756.0,Catcher in the Wry,Bob Uecker,1988,6032.0,Available,5/17/1946
3757.0,A Case of Conscience (Del Rey Impact),James Blish,2000,309.0,Available,3/30/1941
3758.0,The Lives of Christopher Chant,Diana Wynne Jones,2001,1089.0,Available,4/2/2004
3759.0,Rutland Place,Anne Perry,1997,894.0,Available,12/14/1923
3760.0,The Secret Garden,Frances Hodgson Burnett,1989,450.0,Available,8/1/1995
3761.0,Lame Deer,Margret Rey,1998,3283.0,Available,11/9/1985
3762.0,Fool Moon (The Dresden Files,Margret Rey,1998,30.0,Available,6/16/2017
3763.0,The Three Musketeers (Bantam Classics),ALEXANDRE DUMAS,1984,38.0,Available,12/24/1937
3764.0,Diamonds Are Forever: A James Bond Novel,Ian Fleming,2002,564.0,Available,4/19/1992
3765.0,Winter's Tale,Mark Helprin,1984,13.0,Available,3/20/2022
3766.0,Childhood's End,Arthur C. Clarke,1987,982.0,Available,11/2/1999
3767.0,Stranger Strg Lnd,Robert A. Heinlein,1977,600.0,Available,2/8/2006
3768.0,Helter Skelter: The True Story of the Manson Murders,Vincent Bugliosi,1996,160.0,Available,2/15/1992
3769.0,Dragonsong,Anne Mccaffrey,0,203.0,Available,2/5/1975
3770.0,Night Gardening,E. L. Swann,2000,963.0,Available,4/11/1915
3771.0,Fantastic Alice,Margaret Weis,1999,244.0,Available,5/6/1997
3772.0,Wheels Of Fire (Serrated Edge 2),Mercedes Lackey,1992,79.0,Available,11/19/1902
3773.0,Cradle,Gentry Lee,1989,2393.0,Available,12/31/1950
3774.0,Masks (Star Trek The Next Generation,Margret Rey,1998,,Available,1/13/1986
3775.0,Damia (Rowan),Anne McCaffrey,1992,3732.0,Available,9/22/1937
3776.0,BLACK THRONE,Roger Zelazny,1990,740.0,Available,10/16/1955
3777.0,The Cat in the Hat,Dr. Seuss,1957,47.0,Available,10/5/1941
3778.0,Another Roadside Attraction,Robbins,1977,540.0,Available,3/7/1956
3779.0,Wall of Brass,Robert Daley,1995,3770.0,Available,3/11/1955
3780.0,Sisters in Arms,Catherine Jones,1999,238.0,Available,12/9/1920
3781.0,More Die of Heartbreak,Saul Bellow,1988,1076.0,Available,11/23/2012
3782.0,Shipping News,E Annie Proulx,0,14.0,Available,9/17/1949
3783.0,The Quotable Traveler: Wise Words for Travelers,Margret Rey,1998,88.0,Available,6/27/1922
3784.0,STONES FROM THE RIVER,Ursula Hegi,1997,1788.0,Available,10/5/1930
3785.0,Guns,Margret Rey,1998,856.0,Available,7/10/1988
3786.0,Hearts In Atlantis : New Fiction,Stephen King,1999,0.0,Available,5/16/2008
3787.0,Black House,Stephen King,2001,1509.0,Available,10/31/1995
3788.0,Falling Angels,Tracy Chevalier,2002,0.0,Available,10/9/2018
3789.0,Coyote V. Acme,Ian Frazier,1997,12.0,Available,7/31/1952
3790.0,Holidays on Ice : Stories,David Sedaris,1998,1335.0,Available,2/5/1915
3791.0,Witta: An Irish Pagan Tradition (Llewellyn's World Magic),Edain McCoy,1993,1306.0,Available,5/12/1906
3792.0,The Pelican Brief,JOHN GRISHAM,1992,89.0,Available,8/14/2004
3793.0,Black House,Patricia Highsmith,1988,249.0,Available,12/19/1939
3794.0,Love Warps the Mind a Little,John Dufresne,1997,106.0,Available,1/28/2020
3795.0,Millroy the Magician,Paul Theroux,1994,66.0,Available,1/31/2018
3796.0,The Princess and the Pea (Loveswept,Margret Rey,1998,66.0,Available,7/4/2018
3797.0,Book of D'ni (Myst),Rand Miller,0,617.0,Available,3/20/2002
3798.0,Wicca: A Guide for the Solitary Practitioner,Scott Cunningham,1988,12.0,Available,4/29/1908
3799.0,Private Eyes,Jonathan Kellerman,1992,1171.0,Available,6/19/1906
3800.0,Vivir Para Contarla,Gabriel Garcia Marquez,2002,173.0,Available,7/19/1997
3801.0,Pride and Prejudice (Everyman Paperback Classics),Jane Austen,1993,5486.0,Available,4/4/1952
3802.0,Amours sorciÃ?Â¨res (export),Jelloun,2003,148.0,Available,2/4/1945
3803.0,Pebble in the Sky,Isaac Asimov,1983,1558.0,Available,11/11/2003
3804.0,Christine,Stephen King,1983,9.0,Available,2/24/1916
3805.0,Something Wicked This Way Comes,Ray Bradbury,1983,2500.0,Available,4/25/1933
3806.0,Il bar sotto il mare (Universale economica Feltrinelli),Stefano Benni,1989,29.0,Available,11/18/1950
3807.0,Midnight Champagne : A Novel (Mysteries ; Horror),A. Manette Ansay,2000,6234.0,Available,1/4/1939
3808.0,Who's Running Your Career?: Creating Stable Work in Unstable Times,Caela Farren,1997,,Available,2/15/1966
3809.0,The Art and Craft of Feature Writing,William E. Blundell,1988,4636.0,Available,7/16/2014
3810.0,Required Reading: Why Our American Classics Matter Now,Andrew Delbanco,1997,2147.0,Available,3/24/1965
3811.0,The Women of Brewster Place (Penguin Contemporary American Fiction Series),Gloria Naylor,1983,26.0,Available,2/20/1942
3812.0,The Lover,Marguerite Duras,1992,26.0,Available,2/25/1992
3813.0,The Dwarf,Par Lagerkvist,1958,15.0,Available,10/10/2002
3814.0,French Lessons: A Memoir,Alice Kaplan,1994,20.0,Available,9/15/1962
3815.0,The Boys of My Youth,Jo Ann Beard,1999,3858.0,Available,11/10/1901
3816.0,Becoming a Writer,Dorothea Brande,1981,13.0,Available,5/4/1954
3817.0,Fear of Flying,Erica Jong,1996,3206.0,Available,4/2/1909
3818.0,Three Musketeers (Wordsworth Classics),Alexandre Dumas,1997,20.0,Available,11/14/1984
3819.0,A Circle of Silver (Circle of Silver Chronicles),Maxine Trottier,2000,2525.0,Available,10/19/1961
3820.0,The Valley of Horses,JEAN M. AUEL,1984,1300.0,Available,2/4/2007
3821.0,The Clan of the Cave Bear : a novel,Jean M. Auel,1981,3217.0,Available,3/13/2005
3822.0,Pets' Letters to God,Mark Bricklin,1999,13.0,Available,11/18/1966
3823.0,Generation Warriors,Anne McCaffrey,1991,1580.0,Available,11/27/1912
3824.0,The White Dragon (Dragonriders of Pern,Margret Rey,1998,1836.0,Available,3/25/1984
3825.0,The bear's whelp: The autobiography of Robert Dudley,Margret Rey,1998,705.0,Available,7/22/1954
3826.0,Our Cops - Their Stories,Iris Gadd,1987,266.0,Available,8/28/1934
3827.0,OKLAHOMA PRIDE (Holts : An American Dynasty,Margret Rey,1998,1673.0,Available,4/17/1990
3828.0,The Client,John Grisham,1994,5512.0,Available,9/28/1900
3829.0,Desperation,Stephen King,1997,19.0,Available,11/5/2017
3830.0,A spell for Chameleon (Magic of Xanth),Piers Anthony,1977,622.0,Available,2/22/1910
3831.0,Damia (Ace Science Fiction),Anne McCaffrey,1993,1267.0,Available,6/9/1937
3832.0,Der Prinz und der Bottelknabe. Oder ErzÃ?Â¤hl mir vom Dow Jones. ( Ab 12 J.).,Kirsten Boie,1997,951.0,Available,3/2/2003
3833.0,Managing Your Mind: The Mental Fitness Guide,Gillian Butler,1995,2132.0,Available,8/4/1939
3834.0,It Must Have Been an Angel (Redwood Paperback; 119),Marjorie L. Lloyd,1980,4101.0,Available,8/1/1981
3835.0,The Secret Language of Dreams: A Visual Key to Dreams and Their Meanings,David Fontana,1994,3338.0,Available,4/6/1914
3836.0,FLOWERS IN THE ATTIC (Dollanger Saga (Paperback)),V.C. Andrews,1997,1930.0,Available,5/29/1993
3837.0,The Borrowers Avenged,Mary Norton,1990,937.0,Available,9/9/1969
3838.0,UN Viejo Que Leia Novelas De Amor/the Old Men Who Read Love Stories (ColecciÃ³n Andanzas),Luis Sepulveda,1993,560.0,Available,8/23/1976
3839.0,The Bad Beginning (A Series of Unfortunate Events,Margret Rey,1998,89.0,Available,2/24/1927
3840.0,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,580.0,Available,6/14/1976
3841.0,Deadly Decisions,Kathy Reichs,2001,1307.0,Available,7/25/1935
3842.0,The Complete Idiot's Guide(R) to Understanding Islam,Yahiya Emerick,2001,7.0,Available,5/9/1903
3843.0,Black May : The Epic Story of the Allies' Defeat of the German U-Boats in May 1943,MICHAEL GANNON,1999,312.0,Available,9/28/1925
3844.0,Louise Brindley Omnibus (Pb),Brindley Louise,2000,231.0,Available,12/7/1985
3845.0,An incidental memoir,Robin Dalton,1998,1290.0,Available,10/21/2010
3846.0,El buscador de sueÃ±os (Narrativa / Huerga ; Fierro Editores),RaÃºl Torres,1996,670.0,Available,7/15/1999
3847.0,Changes,Danielle Steel,1984,769.0,Available,2/24/1969
3848.0,Charlotte's Web (Trophy Newbery),E. B. White,1974,540.0,Available,7/12/1974
3849.0,Bambi (Bambi),Felix Salten,1988,43.0,Available,2/2/1937
3850.0,01-01-00: A Novel of the Millennium,R. J. Pineiro,1999,4990.0,Available,3/15/1933
3851.0,Verlorene WÃ?Â¼nsche.,Anita Brookner,1997,52.0,Available,2/20/1949
3852.0,Incubus. Roman.,Colin Forbes,1993,69.0,Available,5/20/1956
3853.0,Sonnenfeuer. Der grosse Australienroman.,Patricia Shaw,1995,564.0,Available,5/23/1977
3854.0,Die Klage des Distelfinken.,Anna Maria Ortese,1997,5775.0,Available,12/12/1982
3855.0,Die Jury. Roman.,John Grisham,1992,1952.0,Available,3/22/1981
3856.0,Der Ritter,Margret Rey,1998,,Available,6/22/1959
3857.0,Der gefallene Engel.,Paul Doherty,2000,,Available,5/15/1964
3858.0,Muslimische Frauen in Deutschland erzÃ?Â¤hlen Ã?Â¼ber ihren Glauben.,Frauke Biehl,1999,171.0,Available,8/17/1946
3859.0,Liebessabotage.,Amelie Nothomb,2001,89.0,Available,12/14/1965
3860.0,Alistair MacLean's Zeit der AttentÃ?Â¤ter.,Alistair MacLean,1995,1266.0,Available,1/16/1915
3861.0,Das Schweigen der LÃ?Â¤mmer.,Thomas Harris,1991,121.0,Available,8/1/2016
3862.0,Die Wahrheit Ã?Â¼ber Lorin Jones. Roman.,Alison Lurie,1992,7.0,Available,12/30/1957
3863.0,Operation Schneewolf.,Glenn Meade,1998,2631.0,Available,9/22/1965
3864.0,Des Teufels Kardinal.,Allan Folsom,2000,107.0,Available,7/4/1941
3865.0,Mit fÃ¼nfzig kÃ¼ssen MÃ¤nner anders: Roman (Die Frau in der Gesellschaft),Dorit Zinn,1995,42.0,Available,10/11/2002
3866.0,Die ZuckerbÃ?Â¤ckerin.,Petra Durst-Benning,2002,,Available,6/11/1993
3867.0,Kleine SchwÃ?Â¤ne.,Eva Maaser,2002,118.0,Available,3/9/1901
3868.0,Tango Finale.,Eva Maaser,2002,91.0,Available,10/6/1928
3869.0,Los amigos que perdÃ­,Jaime Bayly,2000,,Available,10/6/2012
3870.0,Manuela (Narrativa colombiana),Lindy Arriaga DÃ­az,1999,10.0,Available,2/2/1917
3871.0,Flamingofeder.,Laurens van der Post,1995,2351.0,Available,8/26/1987
3872.0,Der Fluch des Falken.,Elizabeth Peters,2000,8.0,Available,8/7/1942
